FEN,Player,Move,Score,Mate
8/1r3prk/4pRpp/3pP3/3P4/1P1R3P/q5PK/5Q2 b - - 7 61,BLACK,Qf2,-9.17,False
8/1r3prk/4pRpp/3pP3/3P4/1P1R3P/q5PK/5Q2 b - - 7 61,BLACK,Qe2,-8.96,False
8/1r3prk/4pRpp/3pP3/3P4/1P1R3P/q5PK/5Q2 b - - 7 61,BLACK,Qd2,-9.01,False
8/1r3prk/4pRpp/3pP3/3P4/1P1R3P/q5PK/5Q2 b - - 7 61,BLACK,Qc2,-0.29,False
8/1r3prk/4pRpp/3pP3/3P4/1P1R3P/q5PK/5Q2 b - - 7 61,BLACK,Qb2,-0.54,False
8/1r3prk/4pRpp/3pP3/3P4/1P1R3P/q5PK/5Q2 b - - 7 61,BLACK,Qb1,-8.81,False
8/1r3prk/4pRpp/3pP3/3P4/1P1R3P/q5PK/5Q2 b - - 7 61,BLACK,Qa1,-9.2,False
8/1r3prk/4pRpp/3pP3/3P4/1P1R3P/q5PK/5Q2 b - - 7 61,BLACK,h5,-0.42,False
8/1r3prk/4pRpp/3pP3/3P4/1P1R3P/q5PK/5Q2 b - - 7 61,BLACK,g5,-1.18,False
8/5PQ1/4p2p/3p3k/3P2p1/4q3/6P1/5K2 b - - 16 90,BLACK,Kh4,-0.23,False
8/5PQ1/4p2p/3p3k/3P2p1/4q3/6P1/5K2 b - - 16 90,BLACK,Qg5,-141.16,False
8/5PQ1/4p2p/3p3k/3P2p1/4q3/6P1/5K2 b - - 16 90,BLACK,Qe5,-0.03,False
8/5PQ1/4p2p/3p3k/3P2p1/4q3/6P1/5K2 b - - 16 90,BLACK,Qf4+,0.0,True
8/5PQ1/4p2p/3p3k/3P2p1/4q3/6P1/5K2 b - - 16 90,BLACK,Qe4,-0.07,False
8/5PQ1/4p2p/3p3k/3P2p1/4q3/6P1/5K2 b - - 16 90,BLACK,Qxd4,-0.04,False
8/5PQ1/4p2p/3p3k/3P2p1/4q3/6P1/5K2 b - - 16 90,BLACK,Qh3,-0.04,False
8/5PQ1/4p2p/3p3k/3P2p1/4q3/6P1/5K2 b - - 16 90,BLACK,Qg3,-0.07,False
8/5PQ1/4p2p/3p3k/3P2p1/4q3/6P1/5K2 b - - 16 90,BLACK,Qf3+,-0.04,True
8/5PQ1/4p2p/3p3k/3P2p1/4q3/6P1/5K2 b - - 16 90,BLACK,Qd3+,0.0,True
8/5PQ1/4p2p/3p3k/3P2p1/4q3/6P1/5K2 b - - 16 90,BLACK,Qc3,-0.08,False
8/5PQ1/4p2p/3p3k/3P2p1/4q3/6P1/5K2 b - - 16 90,BLACK,Qb3,-0.08,False
8/5PQ1/4p2p/3p3k/3P2p1/4q3/6P1/5K2 b - - 16 90,BLACK,Qa3,-62.11,False
8/5PQ1/4p2p/3p3k/3P2p1/4q3/6P1/5K2 b - - 16 90,BLACK,Qf2+,-0.03,True
8/5PQ1/4p2p/3p3k/3P2p1/4q3/6P1/5K2 b - - 16 90,BLACK,Qe2+,-0.04,True
8/5PQ1/4p2p/3p3k/3P2p1/4q3/6P1/5K2 b - - 16 90,BLACK,Qd2,-0.08,False
8/5PQ1/4p2p/3p3k/3P2p1/4q3/6P1/5K2 b - - 16 90,BLACK,Qg1+,-0.04,True
8/5PQ1/4p2p/3p3k/3P2p1/4q3/6P1/5K2 b - - 16 90,BLACK,Qe1+,-0.04,True
8/5PQ1/4p2p/3p3k/3P2p1/4q3/6P1/5K2 b - - 16 90,BLACK,Qc1+,0.0,True
8/5PQ1/4p2p/3p3k/3P2p1/4q3/6P1/5K2 b - - 16 90,BLACK,e5,-0.08,False
8/5PQ1/4p2p/3p3k/3P2p1/4q3/6P1/5K2 b - - 16 90,BLACK,g3,-14.81,False
r5k1/1r3ppp/4p3/3pP3/1q1P4/1P4RP/3Q2P1/5RK1 w - - 1 30,WHITE,Rxg7+,-3.67,True
r5k1/1r3ppp/4p3/3pP3/1q1P4/1P4RP/3Q2P1/5RK1 w - - 1 30,WHITE,Rg6,-11.11,False
r5k1/1r3ppp/4p3/3pP3/1q1P4/1P4RP/3Q2P1/5RK1 w - - 1 30,WHITE,Rg5,-11.47,False
r5k1/1r3ppp/4p3/3pP3/1q1P4/1P4RP/3Q2P1/5RK1 w - - 1 30,WHITE,Rg4,-11.4,False
r5k1/1r3ppp/4p3/3pP3/1q1P4/1P4RP/3Q2P1/5RK1 w - - 1 30,WHITE,Rgf3,-11.03,False
r5k1/1r3ppp/4p3/3pP3/1q1P4/1P4RP/3Q2P1/5RK1 w - - 1 30,WHITE,Re3,-11.91,False
r5k1/1r3ppp/4p3/3pP3/1q1P4/1P4RP/3Q2P1/5RK1 w - - 1 30,WHITE,Rd3,-2.44,False
r5k1/1r3ppp/4p3/3pP3/1q1P4/1P4RP/3Q2P1/5RK1 w - - 1 30,WHITE,Rc3,-0.97,False
r5k1/1r3ppp/4p3/3pP3/1q1P4/1P4RP/3Q2P1/5RK1 w - - 1 30,WHITE,Qh6,-3.81,False
r5k1/1r3ppp/4p3/3pP3/1q1P4/1P4RP/3Q2P1/5RK1 w - - 1 30,WHITE,Qg5,-0.52,False
r5k1/1r3ppp/4p3/3pP3/1q1P4/1P4RP/3Q2P1/5RK1 w - - 1 30,WHITE,Qf4,0.0,False
r5k1/1r3ppp/4p3/3pP3/1q1P4/1P4RP/3Q2P1/5RK1 w - - 1 30,WHITE,Qxb4,-1.27,False
r5k1/1r3ppp/4p3/3pP3/1q1P4/1P4RP/3Q2P1/5RK1 w - - 1 30,WHITE,Qe3,0.0,False
r5k1/1r3ppp/4p3/3pP3/1q1P4/1P4RP/3Q2P1/5RK1 w - - 1 30,WHITE,Qd3,-0.42,False
r5k1/1r3ppp/4p3/3pP3/1q1P4/1P4RP/3Q2P1/5RK1 w - - 1 30,WHITE,Qc3,-1.08,False
r5k1/1r3ppp/4p3/3pP3/1q1P4/1P4RP/3Q2P1/5RK1 w - - 1 30,WHITE,Qf2,0.0,False
r5k1/1r3ppp/4p3/3pP3/1q1P4/1P4RP/3Q2P1/5RK1 w - - 1 30,WHITE,Qe2,-1.57,False
r5k1/1r3ppp/4p3/3pP3/1q1P4/1P4RP/3Q2P1/5RK1 w - - 1 30,WHITE,Qc2,-4.11,False
r5k1/1r3ppp/4p3/3pP3/1q1P4/1P4RP/3Q2P1/5RK1 w - - 1 30,WHITE,Qb2,-0.29,False
r5k1/1r3ppp/4p3/3pP3/1q1P4/1P4RP/3Q2P1/5RK1 w - - 1 30,WHITE,Qa2,-10.09,False
r5k1/1r3ppp/4p3/3pP3/1q1P4/1P4RP/3Q2P1/5RK1 w - - 1 30,WHITE,Qe1,-1.84,False
r5k1/1r3ppp/4p3/3pP3/1q1P4/1P4RP/3Q2P1/5RK1 w - - 1 30,WHITE,Qd1,-0.09,False
r5k1/1r3ppp/4p3/3pP3/1q1P4/1P4RP/3Q2P1/5RK1 w - - 1 30,WHITE,Qc1,-4.0,False
r5k1/1r3ppp/4p3/3pP3/1q1P4/1P4RP/3Q2P1/5RK1 w - - 1 30,WHITE,Kh2,-11.01,False
r5k1/1r3ppp/4p3/3pP3/1q1P4/1P4RP/3Q2P1/5RK1 w - - 1 30,WHITE,Kf2,-13.54,False
r5k1/1r3ppp/4p3/3pP3/1q1P4/1P4RP/3Q2P1/5RK1 w - - 1 30,WHITE,Kh1,-11.32,False
r5k1/1r3ppp/4p3/3pP3/1q1P4/1P4RP/3Q2P1/5RK1 w - - 1 30,WHITE,Rxf7,-6.71,False
r5k1/1r3ppp/4p3/3pP3/1q1P4/1P4RP/3Q2P1/5RK1 w - - 1 30,WHITE,Rf6,-14.63,False
r5k1/1r3ppp/4p3/3pP3/1q1P4/1P4RP/3Q2P1/5RK1 w - - 1 30,WHITE,Rf5,-15.66,False
r5k1/1r3ppp/4p3/3pP3/1q1P4/1P4RP/3Q2P1/5RK1 w - - 1 30,WHITE,Rf4,-14.87,False
r5k1/1r3ppp/4p3/3pP3/1q1P4/1P4RP/3Q2P1/5RK1 w - - 1 30,WHITE,Rff3,-13.08,False
r5k1/1r3ppp/4p3/3pP3/1q1P4/1P4RP/3Q2P1/5RK1 w - - 1 30,WHITE,Rf2,-1.58,False
r5k1/1r3ppp/4p3/3pP3/1q1P4/1P4RP/3Q2P1/5RK1 w - - 1 30,WHITE,Re1,-14.67,False
r5k1/1r3ppp/4p3/3pP3/1q1P4/1P4RP/3Q2P1/5RK1 w - - 1 30,WHITE,Rd1,-1.42,False
r5k1/1r3ppp/4p3/3pP3/1q1P4/1P4RP/3Q2P1/5RK1 w - - 1 30,WHITE,Rc1,-11.08,False
r5k1/1r3ppp/4p3/3pP3/1q1P4/1P4RP/3Q2P1/5RK1 w - - 1 30,WHITE,Rb1,-11.84,False
r5k1/1r3ppp/4p3/3pP3/1q1P4/1P4RP/3Q2P1/5RK1 w - - 1 30,WHITE,Ra1,-0.07,False
r5k1/1r3ppp/4p3/3pP3/1q1P4/1P4RP/3Q2P1/5RK1 w - - 1 30,WHITE,h4,-11.33,False
8/5PQ1/4p2p/3p3k/3P2p1/8/3q2P1/5K2 b - - 6 85,BLACK,Kh4,-0.2,False
8/5PQ1/4p2p/3p3k/3P2p1/8/3q2P1/5K2 b - - 6 85,BLACK,Qg5,-0.09,False
8/5PQ1/4p2p/3p3k/3P2p1/8/3q2P1/5K2 b - - 6 85,BLACK,Qa5,-0.07,False
8/5PQ1/4p2p/3p3k/3P2p1/8/3q2P1/5K2 b - - 6 85,BLACK,Qf4+,0.0,True
8/5PQ1/4p2p/3p3k/3P2p1/8/3q2P1/5K2 b - - 6 85,BLACK,Qxd4,-0.04,False
8/5PQ1/4p2p/3p3k/3P2p1/8/3q2P1/5K2 b - - 6 85,BLACK,Qb4,-61.56,False
8/5PQ1/4p2p/3p3k/3P2p1/8/3q2P1/5K2 b - - 6 85,BLACK,Qe3,-0.08,False
8/5PQ1/4p2p/3p3k/3P2p1/8/3q2P1/5K2 b - - 6 85,BLACK,Qd3+,0.0,True
8/5PQ1/4p2p/3p3k/3P2p1/8/3q2P1/5K2 b - - 6 85,BLACK,Qc3,-0.08,False
8/5PQ1/4p2p/3p3k/3P2p1/8/3q2P1/5K2 b - - 6 85,BLACK,Qxg2+,-0.03,True
8/5PQ1/4p2p/3p3k/3P2p1/8/3q2P1/5K2 b - - 6 85,BLACK,Qf2+,-0.03,True
8/5PQ1/4p2p/3p3k/3P2p1/8/3q2P1/5K2 b - - 6 85,BLACK,Qe2+,-0.04,True
8/5PQ1/4p2p/3p3k/3P2p1/8/3q2P1/5K2 b - - 6 85,BLACK,Qc2,-0.08,False
8/5PQ1/4p2p/3p3k/3P2p1/8/3q2P1/5K2 b - - 6 85,BLACK,Qb2,-0.08,False
8/5PQ1/4p2p/3p3k/3P2p1/8/3q2P1/5K2 b - - 6 85,BLACK,Qa2,-0.07,False
8/5PQ1/4p2p/3p3k/3P2p1/8/3q2P1/5K2 b - - 6 85,BLACK,Qe1+,-0.04,True
8/5PQ1/4p2p/3p3k/3P2p1/8/3q2P1/5K2 b - - 6 85,BLACK,Qd1+,0.0,True
8/5PQ1/4p2p/3p3k/3P2p1/8/3q2P1/5K2 b - - 6 85,BLACK,Qc1+,0.0,True
8/5PQ1/4p2p/3p3k/3P2p1/8/3q2P1/5K2 b - - 6 85,BLACK,e5,-0.08,False
8/5PQ1/4p2p/3p3k/3P2p1/8/3q2P1/5K2 b - - 6 85,BLACK,g3,-6.52,False
8/5PQ1/4p2p/3p3k/3P2pq/8/6PK/8 w - - 31 98,WHITE,Kg1,0.0,False
1q6/7Q/4pP1p/3p3k/3P2p1/8/6P1/6K1 w - - 0 82,WHITE,Qh8,-106.52,False
1q6/7Q/4pP1p/3p3k/3P2p1/8/6P1/6K1 w - - 0 82,WHITE,Qg8,-0.32,False
1q6/7Q/4pP1p/3p3k/3P2p1/8/6P1/6K1 w - - 0 82,WHITE,Qg7,-3.59,False
1q6/7Q/4pP1p/3p3k/3P2p1/8/6P1/6K1 w - - 0 82,WHITE,Qf7+,0.0,True
1q6/7Q/4pP1p/3p3k/3P2p1/8/6P1/6K1 w - - 0 82,WHITE,Qe7,-4.68,False
1q6/7Q/4pP1p/3p3k/3P2p1/8/6P1/6K1 w - - 0 82,WHITE,Qd7,-8.36,False
1q6/7Q/4pP1p/3p3k/3P2p1/8/6P1/6K1 w - - 0 82,WHITE,Qc7,-0.15,False
1q6/7Q/4pP1p/3p3k/3P2p1/8/6P1/6K1 w - - 0 82,WHITE,Qb7,-0.14,False
1q6/7Q/4pP1p/3p3k/3P2p1/8/6P1/6K1 w - - 0 82,WHITE,Qa7,-0.13,False
1q6/7Q/4pP1p/3p3k/3P2p1/8/6P1/6K1 w - - 0 82,WHITE,Qxh6+,-73.89,True
1q6/7Q/4pP1p/3p3k/3P2p1/8/6P1/6K1 w - - 0 82,WHITE,Qg6+,-0.22,True
1q6/7Q/4pP1p/3p3k/3P2p1/8/6P1/6K1 w - - 0 82,WHITE,Qf5+,-11.9,True
1q6/7Q/4pP1p/3p3k/3P2p1/8/6P1/6K1 w - - 0 82,WHITE,Qe4,-74.69,False
1q6/7Q/4pP1p/3p3k/3P2p1/8/6P1/6K1 w - - 0 82,WHITE,Qd3,-3.02,False
1q6/7Q/4pP1p/3p3k/3P2p1/8/6P1/6K1 w - - 0 82,WHITE,Qc2,-4.59,False
1q6/7Q/4pP1p/3p3k/3P2p1/8/6P1/6K1 w - - 0 82,WHITE,Qb1,-0.13,False
1q6/7Q/4pP1p/3p3k/3P2p1/8/6P1/6K1 w - - 0 82,WHITE,Kf2,-5.36,False
1q6/7Q/4pP1p/3p3k/3P2p1/8/6P1/6K1 w - - 0 82,WHITE,Kh1,-4.99,False
1q6/7Q/4pP1p/3p3k/3P2p1/8/6P1/6K1 w - - 0 82,WHITE,Kf1,-5.22,False
1q6/7Q/4pP1p/3p3k/3P2p1/8/6P1/6K1 w - - 0 82,WHITE,f7,0.0,False
1q6/7Q/4pP1p/3p3k/3P2p1/8/6P1/6K1 w - - 0 82,WHITE,g3,-8.51,False
8/5PQ1/4p2p/3p3k/3P2p1/8/6P1/2q3K1 w - - 3 84,WHITE,Kh2,0.0,False
8/5PQ1/4p2p/3p3k/3P2p1/8/6P1/2q3K1 w - - 3 84,WHITE,Kf2,0.0,False
r1bqkb1r/p4ppp/2p1pn2/3p4/4P3/3B4/PPP2PPP/RNBQ1RK1 w kq - 0 8,WHITE,Ba6,-6.16,False
r1bqkb1r/p4ppp/2p1pn2/3p4/4P3/3B4/PPP2PPP/RNBQ1RK1 w kq - 0 8,WHITE,Bb5,-5.38,False
r1bqkb1r/p4ppp/2p1pn2/3p4/4P3/3B4/PPP2PPP/RNBQ1RK1 w kq - 0 8,WHITE,Bc4,-4.2,False
r1bqkb1r/p4ppp/2p1pn2/3p4/4P3/3B4/PPP2PPP/RNBQ1RK1 w kq - 0 8,WHITE,Be2,-2.06,False
r1bqkb1r/p4ppp/2p1pn2/3p4/4P3/3B4/PPP2PPP/RNBQ1RK1 w kq - 0 8,WHITE,Kh1,-1.3,False
r1bqkb1r/p4ppp/2p1pn2/3p4/4P3/3B4/PPP2PPP/RNBQ1RK1 w kq - 0 8,WHITE,Re1,-1.14,False
r1bqkb1r/p4ppp/2p1pn2/3p4/4P3/3B4/PPP2PPP/RNBQ1RK1 w kq - 0 8,WHITE,Qh5,-11.32,False
r1bqkb1r/p4ppp/2p1pn2/3p4/4P3/3B4/PPP2PPP/RNBQ1RK1 w kq - 0 8,WHITE,Qg4,-11.55,False
r1bqkb1r/p4ppp/2p1pn2/3p4/4P3/3B4/PPP2PPP/RNBQ1RK1 w kq - 0 8,WHITE,Qf3,-0.12,False
r1bqkb1r/p4ppp/2p1pn2/3p4/4P3/3B4/PPP2PPP/RNBQ1RK1 w kq - 0 8,WHITE,Qe2,0.01,False
r1bqkb1r/p4ppp/2p1pn2/3p4/4P3/3B4/PPP2PPP/RNBQ1RK1 w kq - 0 8,WHITE,Qd2,-0.74,False
r1bqkb1r/p4ppp/2p1pn2/3p4/4P3/3B4/PPP2PPP/RNBQ1RK1 w kq - 0 8,WHITE,Qe1,-0.13,False
r1bqkb1r/p4ppp/2p1pn2/3p4/4P3/3B4/PPP2PPP/RNBQ1RK1 w kq - 0 8,WHITE,Bh6,-5.02,False
r1bqkb1r/p4ppp/2p1pn2/3p4/4P3/3B4/PPP2PPP/RNBQ1RK1 w kq - 0 8,WHITE,Bg5,-0.08,False
r1bqkb1r/p4ppp/2p1pn2/3p4/4P3/3B4/PPP2PPP/RNBQ1RK1 w kq - 0 8,WHITE,Bf4,-0.95,False
r1bqkb1r/p4ppp/2p1pn2/3p4/4P3/3B4/PPP2PPP/RNBQ1RK1 w kq - 0 8,WHITE,Be3,-1.51,False
r1bqkb1r/p4ppp/2p1pn2/3p4/4P3/3B4/PPP2PPP/RNBQ1RK1 w kq - 0 8,WHITE,Bd2,-1.4,False
r1bqkb1r/p4ppp/2p1pn2/3p4/4P3/3B4/PPP2PPP/RNBQ1RK1 w kq - 0 8,WHITE,Nc3,0.08,False
r1bqkb1r/p4ppp/2p1pn2/3p4/4P3/3B4/PPP2PPP/RNBQ1RK1 w kq - 0 8,WHITE,Na3,-1.17,False
r1bqkb1r/p4ppp/2p1pn2/3p4/4P3/3B4/PPP2PPP/RNBQ1RK1 w kq - 0 8,WHITE,Nd2,0.05,False
r1bqkb1r/p4ppp/2p1pn2/3p4/4P3/3B4/PPP2PPP/RNBQ1RK1 w kq - 0 8,WHITE,exd5,-0.13,False
r1bqkb1r/p4ppp/2p1pn2/3p4/4P3/3B4/PPP2PPP/RNBQ1RK1 w kq - 0 8,WHITE,e5,0.08,False
r1bqkb1r/p4ppp/2p1pn2/3p4/4P3/3B4/PPP2PPP/RNBQ1RK1 w kq - 0 8,WHITE,h3,-0.71,False
r1bqkb1r/p4ppp/2p1pn2/3p4/4P3/3B4/PPP2PPP/RNBQ1RK1 w kq - 0 8,WHITE,g3,-1.09,False
r1bqkb1r/p4ppp/2p1pn2/3p4/4P3/3B4/PPP2PPP/RNBQ1RK1 w kq - 0 8,WHITE,f3,-0.79,False
r1bqkb1r/p4ppp/2p1pn2/3p4/4P3/3B4/PPP2PPP/RNBQ1RK1 w kq - 0 8,WHITE,c3,-1.08,False
r1bqkb1r/p4ppp/2p1pn2/3p4/4P3/3B4/PPP2PPP/RNBQ1RK1 w kq - 0 8,WHITE,b3,-0.76,False
r1bqkb1r/p4ppp/2p1pn2/3p4/4P3/3B4/PPP2PPP/RNBQ1RK1 w kq - 0 8,WHITE,a3,-1.41,False
r1bqkb1r/p4ppp/2p1pn2/3p4/4P3/3B4/PPP2PPP/RNBQ1RK1 w kq - 0 8,WHITE,h4,-1.38,False
r1bqkb1r/p4ppp/2p1pn2/3p4/4P3/3B4/PPP2PPP/RNBQ1RK1 w kq - 0 8,WHITE,g4,-2.4,False
r1bqkb1r/p4ppp/2p1pn2/3p4/4P3/3B4/PPP2PPP/RNBQ1RK1 w kq - 0 8,WHITE,f4,-2.12,False
r1bqkb1r/p4ppp/2p1pn2/3p4/4P3/3B4/PPP2PPP/RNBQ1RK1 w kq - 0 8,WHITE,c4,-0.89,False
r1bqkb1r/p4ppp/2p1pn2/3p4/4P3/3B4/PPP2PPP/RNBQ1RK1 w kq - 0 8,WHITE,b4,-2.37,False
r1bqkb1r/p4ppp/2p1pn2/3p4/4P3/3B4/PPP2PPP/RNBQ1RK1 w kq - 0 8,WHITE,a4,-1.35,False
8/1r3prk/q3pRpp/3pP3/3P4/1P1R3P/6PK/5Q2 w - - 8 62,WHITE,Rxf7,-7.15,False
8/1r3prk/q3pRpp/3pP3/3P4/1P1R3P/6PK/5Q2 w - - 8 62,WHITE,Rxg6,-6.71,False
8/1r3prk/q3pRpp/3pP3/3P4/1P1R3P/6PK/5Q2 w - - 8 62,WHITE,Rxe6,-7.2,False
8/1r3prk/q3pRpp/3pP3/3P4/1P1R3P/6PK/5Q2 w - - 8 62,WHITE,Rf5,-8.09,False
8/1r3prk/q3pRpp/3pP3/3P4/1P1R3P/6PK/5Q2 w - - 8 62,WHITE,Rf4,0.63,False
8/1r3prk/q3pRpp/3pP3/3P4/1P1R3P/6PK/5Q2 w - - 8 62,WHITE,Rff3,0.63,False
8/1r3prk/q3pRpp/3pP3/3P4/1P1R3P/6PK/5Q2 w - - 8 62,WHITE,Rf2,0.82,False
8/1r3prk/q3pRpp/3pP3/3P4/1P1R3P/6PK/5Q2 w - - 8 62,WHITE,Rg3,-1.12,False
8/1r3prk/q3pRpp/3pP3/3P4/1P1R3P/6PK/5Q2 w - - 8 62,WHITE,Rdf3,-0.24,False
8/1r3prk/q3pRpp/3pP3/3P4/1P1R3P/6PK/5Q2 w - - 8 62,WHITE,Re3,-0.96,False
8/1r3prk/q3pRpp/3pP3/3P4/1P1R3P/6PK/5Q2 w - - 8 62,WHITE,Rc3,-0.48,False
8/1r3prk/q3pRpp/3pP3/3P4/1P1R3P/6PK/5Q2 w - - 8 62,WHITE,Rd2,-0.98,False
8/1r3prk/q3pRpp/3pP3/3P4/1P1R3P/6PK/5Q2 w - - 8 62,WHITE,Rd1,-0.18,False
8/1r3prk/q3pRpp/3pP3/3P4/1P1R3P/6PK/5Q2 w - - 8 62,WHITE,Kg3,0.43,False
8/1r3prk/q3pRpp/3pP3/3P4/1P1R3P/6PK/5Q2 w - - 8 62,WHITE,Kh1,0.01,False
8/1r3prk/q3pRpp/3pP3/3P4/1P1R3P/6PK/5Q2 w - - 8 62,WHITE,Kg1,0.23,False
8/1r3prk/q3pRpp/3pP3/3P4/1P1R3P/6PK/5Q2 w - - 8 62,WHITE,Qf5,-14.9,False
8/1r3prk/q3pRpp/3pP3/3P4/1P1R3P/6PK/5Q2 w - - 8 62,WHITE,Qf4,-8.2,False
8/1r3prk/q3pRpp/3pP3/3P4/1P1R3P/6PK/5Q2 w - - 8 62,WHITE,Qf3,0.68,False
8/1r3prk/q3pRpp/3pP3/3P4/1P1R3P/6PK/5Q2 w - - 8 62,WHITE,Qf2,-7.94,False
8/1r3prk/q3pRpp/3pP3/3P4/1P1R3P/6PK/5Q2 w - - 8 62,WHITE,Qe2,-1.43,False
8/1r3prk/q3pRpp/3pP3/3P4/1P1R3P/6PK/5Q2 w - - 8 62,WHITE,Qh1,-8.55,False
8/1r3prk/q3pRpp/3pP3/3P4/1P1R3P/6PK/5Q2 w - - 8 62,WHITE,Qg1,-8.4,False
8/1r3prk/q3pRpp/3pP3/3P4/1P1R3P/6PK/5Q2 w - - 8 62,WHITE,Qe1,-8.4,False
8/1r3prk/q3pRpp/3pP3/3P4/1P1R3P/6PK/5Q2 w - - 8 62,WHITE,Qd1,0.58,False
8/1r3prk/q3pRpp/3pP3/3P4/1P1R3P/6PK/5Q2 w - - 8 62,WHITE,Qc1,-8.55,False
8/1r3prk/q3pRpp/3pP3/3P4/1P1R3P/6PK/5Q2 w - - 8 62,WHITE,Qb1,0.48,False
8/1r3prk/q3pRpp/3pP3/3P4/1P1R3P/6PK/5Q2 w - - 8 62,WHITE,Qa1,-9.79,False
8/1r3prk/q3pRpp/3pP3/3P4/1P1R3P/6PK/5Q2 w - - 8 62,WHITE,h4,0.21,False
8/1r3prk/q3pRpp/3pP3/3P4/1P1R3P/6PK/5Q2 w - - 8 62,WHITE,b4,0.0,False
8/1r3prk/q3pRpp/3pP3/3P4/1P1R3P/6PK/5Q2 w - - 8 62,WHITE,g3,-0.12,False
8/1r3prk/q3pRpp/3pP3/3P4/1P1R3P/6PK/5Q2 w - - 8 62,WHITE,g4,-0.14,False
1q6/7Q/4pP1p/3p2pk/3P4/8/6P1/6K1 b - - 0 81,BLACK,Qh8,-0.06,False
1q6/7Q/4pP1p/3p2pk/3P4/8/6P1/6K1 b - - 0 81,BLACK,Qg8,-0.05,False
1q6/7Q/4pP1p/3p2pk/3P4/8/6P1/6K1 b - - 0 81,BLACK,Qf8,-4.25,False
1q6/7Q/4pP1p/3p2pk/3P4/8/6P1/6K1 b - - 0 81,BLACK,Qe8,-5.6,False
1q6/7Q/4pP1p/3p2pk/3P4/8/6P1/6K1 b - - 0 81,BLACK,Qd8,-7.67,False
1q6/7Q/4pP1p/3p2pk/3P4/8/6P1/6K1 b - - 0 81,BLACK,Qc8,0.0,False
1q6/7Q/4pP1p/3p2pk/3P4/8/6P1/6K1 b - - 0 81,BLACK,Qa8,-3.61,False
1q6/7Q/4pP1p/3p2pk/3P4/8/6P1/6K1 b - - 0 81,BLACK,Qc7,-0.06,False
1q6/7Q/4pP1p/3p2pk/3P4/8/6P1/6K1 b - - 0 81,BLACK,Qb7,-0.06,False
1q6/7Q/4pP1p/3p2pk/3P4/8/6P1/6K1 b - - 0 81,BLACK,Qa7,-0.06,False
1q6/7Q/4pP1p/3p2pk/3P4/8/6P1/6K1 b - - 0 81,BLACK,Qd6,0.0,False
1q6/7Q/4pP1p/3p2pk/3P4/8/6P1/6K1 b - - 0 81,BLACK,Qb6,0.0,False
1q6/7Q/4pP1p/3p2pk/3P4/8/6P1/6K1 b - - 0 81,BLACK,Qe5,-0.05,False
1q6/7Q/4pP1p/3p2pk/3P4/8/6P1/6K1 b - - 0 81,BLACK,Qb5,-7.03,False
1q6/7Q/4pP1p/3p2pk/3P4/8/6P1/6K1 b - - 0 81,BLACK,Qf4,0.0,False
1q6/7Q/4pP1p/3p2pk/3P4/8/6P1/6K1 b - - 0 81,BLACK,Qb4,0.0,False
1q6/7Q/4pP1p/3p2pk/3P4/8/6P1/6K1 b - - 0 81,BLACK,Qg3,-7.6,False
1q6/7Q/4pP1p/3p2pk/3P4/8/6P1/6K1 b - - 0 81,BLACK,Qb3,-7.17,False
1q6/7Q/4pP1p/3p2pk/3P4/8/6P1/6K1 b - - 0 81,BLACK,Qh2+,-0.06,True
1q6/7Q/4pP1p/3p2pk/3P4/8/6P1/6K1 b - - 0 81,BLACK,Qb2,0.0,False
1q6/7Q/4pP1p/3p2pk/3P4/8/6P1/6K1 b - - 0 81,BLACK,Qb1+,-0.06,True
1q6/7Q/4pP1p/3p2pk/3P4/8/6P1/6K1 b - - 0 81,BLACK,Kh4,-0.03,False
1q6/7Q/4pP1p/3p2pk/3P4/8/6P1/6K1 b - - 0 81,BLACK,Kg4,-5.91,False
1q6/7Q/4pP1p/3p2pk/3P4/8/6P1/6K1 b - - 0 81,BLACK,e5,-6.25,False
1q6/7Q/4pP1p/3p2pk/3P4/8/6P1/6K1 b - - 0 81,BLACK,g4,0.0,False
8/5PQ1/4p2p/3p3k/3P2p1/3q4/6P1/5K2 w - - 17 91,WHITE,Kf2,0.0,False
8/5PQ1/4p2p/3p3k/3P2p1/3q4/6P1/5K2 w - - 17 91,WHITE,Kg1,0.0,False
8/5PQ1/4p2p/3p3k/3P2p1/3q4/6P1/5K2 w - - 17 91,WHITE,Ke1,0.0,False
r2q1rk1/4bppp/b1p1pn2/p2p4/N3PB2/3B1Q2/PPP2PPP/3RR1K1 b - - 3 13,BLACK,Kh8,-1.17,False
r2q1rk1/4bppp/b1p1pn2/p2p4/N3PB2/3B1Q2/PPP2PPP/3RR1K1 b - - 3 13,BLACK,Re8,-0.4,False
r2q1rk1/4bppp/b1p1pn2/p2p4/N3PB2/3B1Q2/PPP2PPP/3RR1K1 b - - 3 13,BLACK,Qe8,-0.06,False
r2q1rk1/4bppp/b1p1pn2/p2p4/N3PB2/3B1Q2/PPP2PPP/3RR1K1 b - - 3 13,BLACK,Qc8,-2.59,False
r2q1rk1/4bppp/b1p1pn2/p2p4/N3PB2/3B1Q2/PPP2PPP/3RR1K1 b - - 3 13,BLACK,Qb8,-6.98,False
r2q1rk1/4bppp/b1p1pn2/p2p4/N3PB2/3B1Q2/PPP2PPP/3RR1K1 b - - 3 13,BLACK,Qd7,-3.53,False
